iTunes\iTunes Music\Flying Color\Flying Color\One Saturday.mp3,Flying Color\Flying Color\One Saturday.mp3,0,,
iTunes\iTunes Music\Flying Color\Flying Color\Wise To Her Ways.mp3,Flying Color\Flying Color\Wise To Her Ways.mp3,0,,
iTunes\iTunes Music\Garfield's Birthday\Let Them Eat Cake\Molly_s Eyes.mp3,Garfield's Birthday\Let Them Eat Cake\Molly_s Eyes.mp3,0,,
iTunes\iTunes Music\Garfield's Birthday\Let Them Eat Cake\Sugar Pop.mp3,Garfield's Birthday\Let Them Eat Cake\Sugar Pop.mp3,0,,
iTunes\iTunes Music\Garfield's Birthday\Let Them Eat Cake\We Know Your Name.mp3,Garfield's Birthday\Let Them Eat Cake\We Know Your Name.mp3,0,,
iTunes\iTunes Music\Graham Parker\Squeezing Out Sparks + Live Sparks [Bonu\11 Discovering Japan [Live].mp3,Graham Parker\Squeezing Out Sparks + Live Sparks [Bonu\11 Discovering Japan [Live].mp3,0,,
iTunes\iTunes Music\Graham Parker\Squeezing Out Sparks + Live Sparks [Bonu\12 Local Girls [Live].mp3,Graham Parker\Squeezing Out Sparks + Live Sparks [Bonu\12 Local Girls [Live].mp3,0,,
iTunes\iTunes Music\Graham Parker\Squeezing Out Sparks + Live Sparks [Bonu\21 I Want You Back (Alive) [Live].mp3,Graham Parker\Squeezing Out Sparks + Live Sparks [Bonu\21 I Want You Back (Alive) [Live].mp3,0,,
iTunes\iTunes Music\Graham Parker\Squeezing Out Sparks + Live Sparks [Bonu\22 Mercury Poisoning [Live].mp3,Graham Parker\Squeezing Out Sparks + Live Sparks [Bonu\22 Mercury Poisoning [Live].mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\American Idiot.mp3,Green Day\American Idiot\American Idiot.mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\Are We The Waiting.mp3,Green Day\American Idiot\Are We The Waiting.mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\Boulevard Of Broken Dreams.mp3,Green Day\American Idiot\Boulevard Of Broken Dreams.mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\Extraordinary Girl.mp3,Green Day\American Idiot\Extraordinary Girl.mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\Give Me Novacaine.mp3,Green Day\American Idiot\Give Me Novacaine.mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\Holiday.mp3,Green Day\American Idiot\Holiday.mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\Jesus Of Suburbia _ City Of The Damn.mp3,Green Day\American Idiot\Jesus Of Suburbia _ City Of The Damn.mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\Letterbomb.mp3,Green Day\American Idiot\Letterbomb.mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\She's A Rebel.mp3,Green Day\American Idiot\She's A Rebel.mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\St. Jimmy.mp3,Green Day\American Idiot\St. Jimmy.mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\Wake Me Up When September Ends.mp3,Green Day\American Idiot\Wake Me Up When September Ends.mp3,0,,
iTunes\iTunes Music\Green Day\American Idiot\Whatsername.mp3,Green Day\American Idiot\Whatsername.mp3,0,,
iTunes\iTunes Music\Horslips\Drive The Cold Winter Away\Rug Muire Mac Do Dhia (Mary Bore A S.mp3,Horslips\Drive The Cold Winter Away\Rug Muire Mac Do Dhia (Mary Bore A S.mp3,0,,
iTunes\iTunes Music\Horslips\Drive The Cold Winter Away\The Snow That Melts The Soonest.mp3,Horslips\Drive The Cold Winter Away\The Snow That Melts The Soonest.mp3,0,,
iTunes\iTunes Music\House of Love\Days Run Away\Gotta Be That Way.mp3,House of Love\Days Run Away\Gotta Be That Way.mp3,0,,
iTunes\iTunes Music\Jim Noir\Unknown Album\Eanie Meanie.mp3,2006\06_Eanie Meanie - Jim Noir.mp3,0,,
iTunes\iTunes Music\The Loud Family And Anton Barbeau\What If It Works\Mavis of Maybelline Towers.mp3,2006\13_Mavis of Maybelline Towers - Loud Family & Anton Barbeau.mp3,0,,
Jason Ringenberg & Kristi Rose\Unknown Album\Lovely Christmas.mp3,iTunes\iTunes Music\Jason Ringenberg & Kristi Rose\Unknown Album\Lovely Christmas.mp3,1,,
Jim Noir\Unknown Album\Eanie Meanie.mp3,iTunes\iTunes Music\Jim Noir\Unknown Album\Eanie Meanie.mp3,1,,
John Cale\The Island Years [Disc 2]\2-01 Heartbreak Hotel.mp3,iTunes\iTunes Music\John Cale\The Island Years [Disc 2]\2-01 Heartbreak Hotel.mp3,1,,
John Cale\The Island Years [Disc 2]\2-02 Ski Patrol.mp3,iTunes\iTunes Music\John Cale\The Island Years [Disc 2]\2-02 Ski Patrol.mp3,1,,
John Cale\The Island Years [Disc 2]\2-04 Guts.mp3,iTunes\iTunes Music\John Cale\The Island Years [Disc 2]\2-04 Guts.mp3,1,,
John Cale\The Island Years [Disc 2]\2-08 China Sea.mp3,iTunes\iTunes Music\John Cale\The Island Years [Disc 2]\2-08 China Sea.mp3,1,,
John Cale\The Island Years [Disc 2]\2-13 Pablo Picasso.mp3,iTunes\iTunes Music\John Cale\The Island Years [Disc 2]\2-13 Pablo Picasso.mp3,1,,
Josh Rouse\Nashville\02_Winter In The Hamptons .mp3,2005\Josh Rouse - Winter in the Hamptons.mp3,-1,,
Kingston Trio\Smells Like Christmas Spirit\14 Last Month Of The Year.mp3,iTunes\iTunes Music\Kingston Trio\Smells Like Christmas Spirit\14 Last Month Of The Year.mp3,1,,
LEO\Unknown Album\You Had Me Going.mp3,iTunes\iTunes Music\LEO\Unknown Album\You Had Me Going.mp3,1,,
Let's Active\Blue Line.mp3,Let's Active\07-Blue Line.mp3,0,,
Let's Active\Easy Does.mp3,Let's Active\01-Easy Does.mp3,0,,
Let's Active\Flags for Everything.mp3,Let's Active\08-Flags for Everything.mp3,0,,
Let's Active\Two Yous.mp3,Let's Active\20-Two Yous [-].mp3,0,,
MC Sizzle Lean and Phony B\Smells Like Christmas Spirit\25 Grinch Grinch Baby.mp3,iTunes\iTunes Music\MC Sizzle Lean and Phony B\Smells Like Christmas Spirit\25 Grinch Grinch Baby.mp3,1,,
Mitch Easter\Dynamico\1 1_2 Way Street.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\1 1_2 Way Street.mp3,1,,
Mitch Easter\Dynamico\Break Through.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\Break Through.mp3,1,,
Mitch Easter\Dynamico\Dusky Lair.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\Dusky Lair.mp3,1,,
Mitch Easter\Dynamico\Glazed.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\Glazed.mp3,1,,
Mitch Easter\Dynamico\I Want A New Scene 1.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\I Want A New Scene 1.mp3,1,,
Mitch Easter\Dynamico\I Want A New Scene.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\I Want A New Scene.mp3,1,,
Mitch Easter\Dynamico\Love Slaves To Paradise Lost.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\Love Slaves To Paradise Lost.mp3,1,,
Mitch Easter\Dynamico\Sights Set On Heaven.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\Sights Set On Heaven.mp3,1,,
Mitch Easter\Dynamico\Sudden Crown Drop 1.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\Sudden Crown Drop 1.mp3,1,,
Mitch Easter\Dynamico\Sudden Crown Drop.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\Sudden Crown Drop.mp3,1,,
Mitch Easter\Dynamico\The Phantoms Of Ephemera 1.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\The Phantoms Of Ephemera 1.mp3,1,,
Mitch Easter\Dynamico\The Phantoms Of Ephemera.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\The Phantoms Of Ephemera.mp3,1,,
Mitch Easter\Dynamico\Time Warping.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\Time Warping.mp3,1,,
Mitch Easter\Dynamico\Ton Of Bricks 1.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\Ton Of Bricks 1.mp3,1,,
Mitch Easter\Dynamico\Ton Of Bricks.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\Ton Of Bricks.mp3,1,,
Mitch Easter\Dynamico\Why Is It So Hard_.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\Why Is It So Hard_.mp3,1,,
Mitch Easter\Dynamico\You_Me.mp3,iTunes\iTunes Music\Mitch Easter\Dynamico\You_Me.mp3,1,,
Mojo Nixon\Smells Like Christmas Spirit\12 Trim Yo Tree.mp3,iTunes\iTunes Music\Mojo Nixon\Smells Like Christmas Spirit\12 Trim Yo Tree.mp3,1,,
Morrissey\Bona Drag\Everyday Is Like Sunday.mp3,iTunes\iTunes Music\Morrissey\Bona Drag\Everyday Is Like Sunday.mp3,1,,
Morrissey\Bona Drag\Piccadilly Palare.mp3,iTunes\iTunes Music\Morrissey\Bona Drag\Piccadilly Palare.mp3,1,,
Morrissey\Bona Drag\Suedehead.mp3,iTunes\iTunes Music\Morrissey\Bona Drag\Suedehead.mp3,1,,
Morrissey\Bona Drag\The Last Of The Famous International.mp3,iTunes\iTunes Music\Morrissey\Bona Drag\The Last Of The Famous International.mp3,1,,
Movie Stars\Head On A Platter\Chords Of Fame.mp3,iTunes\iTunes Music\Movie Stars\Head On A Platter\Chords Of Fame.mp3,1,,
Movie Stars\Head On A Platter\Julie Ann.mp3,iTunes\iTunes Music\Movie Stars\Head On A Platter\Julie Ann.mp3,1,,
Mud\His ND Xmas\19 Lonely this Christmas.mp3,iTunes\iTunes Music\Mud\His ND Xmas\19 Lonely this Christmas.mp3,1,,
My eMusic\Alvvays\Alvvays\Alvvays_01_Adult Diversion.mp3,Alvvays\Alvvays\Alvvays_01_Adult Diversion.mp3,0,,
My eMusic\Alvvays\Alvvays\Alvvays_03_Ones Who Love You.mp3,Alvvays\Alvvays\Alvvays_03_Ones Who Love You.mp3,0,,
My eMusic\Alvvays\Alvvays\Alvvays_04_Next of Kin.mp3,Alvvays\Alvvays\Alvvays_04_Next of Kin.mp3,0,,
My eMusic\Alvvays\Alvvays\Alvvays_05_Party Police.mp3,Alvvays\Alvvays\Alvvays_05_Party Police.mp3,0,,
My eMusic\Alvvays\Alvvays\Alvvays_06_The Agency Group.mp3,Alvvays\Alvvays\Alvvays_06_The Agency Group.mp3,0,,
My eMusic\Alvvays\Alvvays\Alvvays_07_Dives.mp3,Alvvays\Alvvays\Alvvays_07_Dives.mp3,0,,
My eMusic\Alvvays\Alvvays\Alvvays_08_Atop a Cake.mp3,Alvvays\Alvvays\Alvvays_08_Atop a Cake.mp3,0,,
My eMusic\Alvvays\Alvvays\Alvvays_09_Red Planet.mp3,Alvvays\Alvvays\Alvvays_09_Red Planet.mp3,0,,
My eMusic\Bill Evans\Sunday At The Village Vanguard [Keepnews Collection]\Bill Evans_01_Gloria's Step [take 2].mp3,Bill Evans\Sunday At The Village Vanguard [Keepnews Collection]\Bill Evans_01_Gloria's Step [take 2].mp3,0,,
My eMusic\Bobby Bland\I Pity The Fool - The Duke Recordings Volume One\Bobby Bland_02_19_I Pity The Fool.mp3,Bobby Bland\I Pity The Fool - The Duke Recordings Volume One\Bobby Bland_02_19_I Pity The Fool.mp3,0,,
My eMusic\Chills\The BBC Sessions\Chills_01_Rolling Moon (12-11-1985).mp3,chills\The BBC Sessions\Chills_01_Rolling Moon (12-11-1985).mp3,0,,
My eMusic\Chills\The BBC Sessions\Chills_02_Brave Words (12-11-1985).mp3,chills\The BBC Sessions\Chills_02_Brave Words (12-11-1985).mp3,0,,
My eMusic\Chills\The BBC Sessions\Chills_03_Wet Blanket (12-11-1985).mp3,chills\The BBC Sessions\Chills_03_Wet Blanket (12-11-1985).mp3,0,,
My eMusic\Chills\The BBC Sessions\Chills_04_Night of Chill Blue (12-11-1985).mp3,chills\The BBC Sessions\Chills_04_Night of Chill Blue (12-11-1985).mp3,0,,
My eMusic\Chills\The BBC Sessions\Chills_05_Dan Destiny & The Silver Dawn (05-04-1987).mp3,chills\The BBC Sessions\Chills_05_Dan Destiny & The Silver Dawn (05-04-1987).mp3,0,,
My eMusic\Chills\The BBC Sessions\Chills_06_Living in a Jungle (05-04-1987).mp3,chills\The BBC Sessions\Chills_06_Living in a Jungle (05-04-1987).mp3,0,,
My eMusic\Chills\The BBC Sessions\Chills_07_Rain (05-04-1987).mp3,chills\The BBC Sessions\Chills_07_Rain (05-04-1987).mp3,0,,
My eMusic\Chills\The BBC Sessions\Chills_08_Moonlight on Flesh (05-04-1987).mp3,chills\The BBC Sessions\Chills_08_Moonlight on Flesh (05-04-1987).mp3,0,,
My eMusic\Chills\The BBC Sessions\Chills_10_Christmas Chimes (18-12-1988).mp3,chills\The BBC Sessions\Chills_10_Christmas Chimes (18-12-1988).mp3,0,,
My eMusic\Chills\The BBC Sessions\Chills_11_Effloresce and Deliquesce (18-12-1988).mp3,chills\The BBC Sessions\Chills_11_Effloresce and Deliquesce (18-12-1988).mp3,0,,
My eMusic\Chills\The BBC Sessions\Chills_12_Dead Web (18-12-1988).mp3,chills\The BBC Sessions\Chills_12_Dead Web (18-12-1988).mp3,0,,
My eMusic\Garfields Birthday\You Are Here\Garfields Birthday_02_Fancy Dress.mp3,Garfields Birthday\You Are Here\Garfields Birthday_02_Fancy Dress.mp3,0,,
My eMusic\Lindsey Buckingham\Go Insane\Lindsey Buckingham_02_Go Insane.mp3,Lindsey Buckingham\Go Insane\Lindsey Buckingham_02_Go Insane.mp3,0,,
My eMusic\Lindsey Buckingham\Law And Order\Lindsey Buckingham_02_Trouble.mp3,Lindsey Buckingham\Law And Order\Lindsey Buckingham_02_Trouble.mp3,0,,
My eMusic\Lindsey Buckingham\Under The Skin\Lindsey Buckingham_04_I Am Waiting.mp3,Lindsey Buckingham\Under The Skin\Lindsey Buckingham_04_I Am Waiting.mp3,0,,
My eMusic\Marble Party\Lyle\Marble Party_02_Born.mp3,Marble Party\Lyle\Marble Party_02_Born.mp3,0,,
My eMusic\Marble Party\Lyle\Marble Party_03_Glen Campbell's Guitar.mp3,Marble Party\Lyle\Marble Party_03_Glen Campbell's Guitar.mp3,0,,
My eMusic\Marble Party\Plush Up\Marble Party_02_Into the Light.mp3,Marble Party\Plush Up\Marble Party_02_Into the Light.mp3,0,,
My eMusic\Marble Party\Plush Up\Marble Party_07_Peel Away.mp3,Marble Party\Plush Up\Marble Party_07_Peel Away.mp3,0,,
My eMusic\Marble Party\Plush Up\Marble Party_09_That's the Way It Goes.mp3,Marble Party\Plush Up\Marble Party_09_That's the Way It Goes.mp3,0,,
Neko Case\The Worse Things Get_ The Harder I Fight_ The Harder I Fight_ The More I Love You [Deluxe Edition]\08_City Swan.mp3,2013\04-City Swan.mp3,-1,,
New Christy Minstrels\Smells Like Christmas Spirit\20 Sing Along With Santa.mp3,iTunes\iTunes Music\New Christy Minstrels\Smells Like Christmas Spirit\20 Sing Along With Santa.mp3,1,,
New Duncan Imperials\Smells Like Christmas Spirit\21 Santa Claus Is A Lie.mp3,iTunes\iTunes Music\New Duncan Imperials\Smells Like Christmas Spirit\21 Santa Claus Is A Lie.mp3,1,,
Nick Lowe\Wilderness Years\LetsGoToTheDisco.mp3,Nick Lowe\Wilderness Years\02 Let's Go to the Disco.mp3,0,,
Nick Piunti\Beyond the Static\6. Seven Days a Week.mp3,2015\Seven Days a Week-Nick Piunti.mp3,-1,,
Nitty Gritty Dirt Band\Greatest Hits\01 Mr. Bojangles.mp3,Compilations\Greatest Hits\01 Mr. Bojangles.mp3,1,,
Nitty Gritty Dirt Band\Greatest Hits\02 An American Dream.mp3,Compilations\Greatest Hits\02 An American Dream.mp3,1,,
Nitty Gritty Dirt Band\Greatest Hits\03 Will The Circle Be Unbroken.mp3,Compilations\Greatest Hits\03 Will The Circle Be Unbroken.mp3,1,,
Nitty Gritty Dirt Band\Greatest Hits\04 House At Pooh Corner.mp3,Compilations\Greatest Hits\04 House At Pooh Corner.mp3,1,,
Nitty Gritty Dirt Band\Greatest Hits\05 Make A Little Magic.mp3,Compilations\Greatest Hits\05 Make A Little Magic.mp3,1,,
Nitty Gritty Dirt Band\Greatest Hits\06 All I Have To Do Is Dream.mp3,Compilations\Greatest Hits\06 All I Have To Do Is Dream.mp3,1,,
Nitty Gritty Dirt Band\Greatest Hits\07 Grand Ole Opry Song.mp3,Compilations\Greatest Hits\07 Grand Ole Opry Song.mp3,1,,
Nitty Gritty Dirt Band\Greatest Hits\08 Jambalaya.mp3,Compilations\Greatest Hits\08 Jambalaya.mp3,1,,
Nitty Gritty Dirt Band\Greatest Hits\09 Battle Of New Orleans.mp3,Compilations\Greatest Hits\09 Battle Of New Orleans.mp3,1,,
Nitty Gritty Dirt Band\Greatest Hits\10 I Saw The Light.mp3,Compilations\Greatest Hits\10 I Saw The Light.mp3,1,,
Nitty Gritty Dirt Band\Greatest Hits\12 Some Of Shelly's Blues.mp3,Compilations\Greatest Hits\12 Some Of Shelly's Blues.mp3,1,,
Nitty Gritty Dirt Band\Greatest Hits\13 Fire In The Sky.mp3,Compilations\Greatest Hits\13 Fire In The Sky.mp3,1,,
Nothing Painted Blue\Power Trips Down Lovers Lane\Rock And Roll Friend.mp3,iTunes\iTunes Music\Nothing Painted Blue\Power Trips Down Lovers Lane\Rock And Roll Friend.mp3,1,,
NRBQ\Smells Like Christmas Spirit\22 Jolly Old St. Nicholas.mp3,iTunes\iTunes Music\NRBQ\Smells Like Christmas Spirit\22 Jolly Old St. Nicholas.mp3,1,,
Okkervil River\The Silver Gymnasium\02_On A Balcony.mp3,2013\15-On A Balcony.mp3,-1,,
Oranger\New Comes And Goes\02_New Comes And Goes.mp3,2005\Oranger - New Comes And Goes.mp3,-1,,
Os Mutantes\Tecnicolor\I Feel a Little Spaced Out.mp3,iTunes\iTunes Music\Os Mutantes\Tecnicolor\I Feel a Little Spaced Out.mp3,1,,
Outrageous Cherry\Our Love Will Change The World\02_(You're Not) A Nice Girl.mp3,2005\Outrageous Cherry - (You're Not) A Nice Girl.mp3,-1,,
Parthenon Huxley\Thank You Bethesda\01-08- A Feeling That Wont Fade Away.mp3,Amazon MP3\Parthenon Huxley\Thank You Bethesda\01-08- A Feeling That Wont Fade Away.mp3,1,,
Paula Carino\Open On Sunday\01 (Mother I Must Go To) Maxwell's.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\01 (Mother I Must Go To) Maxwell's.mp3,1,,
Paula Carino\Open On Sunday\02 Robots (Helping Robots).mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\02 Robots (Helping Robots).mp3,1,,
Paula Carino\Open On Sunday\03 Rough Guide.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\03 Rough Guide.mp3,1,,
Paula Carino\Open On Sunday\04 Lucky In Love.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\04 Lucky In Love.mp3,1,,
Paula Carino\Open On Sunday\05 The Great Depression.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\05 The Great Depression.mp3,1,,
Paula Carino\Open On Sunday\06 Sensitive Skin.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\06 Sensitive Skin.mp3,1,,
Paula Carino\Open On Sunday\07 The Others.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\07 The Others.mp3,1,,
Paula Carino\Open On Sunday\08 With The Bathwater.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\08 With The Bathwater.mp3,1,,
Paula Carino\Open On Sunday\09 Foxhound.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\09 Foxhound.mp3,1,,
Paula Carino\Open On Sunday\10 Sir You Have No Bucket.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\10 Sir You Have No Bucket.mp3,1,,
Paula Carino\Open On Sunday\11 Road To Hell.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\11 Road To Hell.mp3,1,,
Paula Carino\Open On Sunday\12 10 Minutes.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\12 10 Minutes.mp3,1,,
Paula Carino\Open On Sunday\13 Saying Grace Before The Movie.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\13 Saying Grace Before The Movie.mp3,1,,
Paula Carino\Open On Sunday\14 Closed On Sunday.mp3,iTunes\iTunes Music\Paula Carino\Open On Sunday\14 Closed On Sunday.mp3,1,,
Peter Holsapple & Chris Stamey\Mavericks\Geometry.mp3,iTunes\iTunes Music\Peter Holsapple & Chris Stamey\Mavericks\Geometry.mp3,1,,
Peter Holsapple & Chris Stamey\Mavericks\Here Without You.mp3,iTunes\iTunes Music\Peter Holsapple & Chris Stamey\Mavericks\Here Without You.mp3,1,,
Pink Martini\Joy to the World\Pink Martini_03_Schedryk.mp3,My eMusic\Pink Martini\Joy to the World\Pink Martini_03_Schedryk.mp3,1,,
Pledge Drive\Smells Like Christmas Spirit\24 Xmas Rhapsody.mp3,iTunes\iTunes Music\Pledge Drive\Smells Like Christmas Spirit\24 Xmas Rhapsody.mp3,1,,
Podcasts\KCRW's Morning Becomes Eclectic\Josh Rouse.mp3,iTunes\iTunes Music\Podcasts\KCRW's Morning Becomes Eclectic\Josh Rouse.mp3,1,,
Podcasts\NPR_ All Songs Considered\Holiday Music Mix.mp3,iTunes\iTunes Music\Podcasts\NPR_ All Songs Considered\Holiday Music Mix.mp3,1,,
Podcasts\The Dennis Wilson Podcast  The Dennis W\The Dennis Wilson Podcast Episode 1.mp3,iTunes\iTunes Music\Podcasts\The Dennis Wilson Podcast  The Dennis W\The Dennis Wilson Podcast Episode 1.mp3,1,,
Podcasts\The Dennis Wilson Podcast  The Dennis W\The Dennis Wilson Podcast Episode 2.mp3,iTunes\iTunes Music\Podcasts\The Dennis Wilson Podcast  The Dennis W\The Dennis Wilson Podcast Episode 2.mp3,1,,
Podcasts\The Dennis Wilson Podcast  The Dennis W\The Dennis Wilson Podcast Episode 3.mp3,iTunes\iTunes Music\Podcasts\The Dennis Wilson Podcast  The Dennis W\The Dennis Wilson Podcast Episode 3.mp3,1,,
Podcasts\The Warmth of the Sun\Epiosde 5.mp3,iTunes\iTunes Music\Podcasts\The Warmth of the Sun\Epiosde 5.mp3,1,,
Podcasts\The Warmth of the Sun\Episode 1 (audio version).mp3,iTunes\iTunes Music\Podcasts\The Warmth of the Sun\Episode 1 (audio version).mp3,1,,
Podcasts\The Warmth of the Sun\Episode 2.mp3,iTunes\iTunes Music\Podcasts\The Warmth of the Sun\Episode 2.mp3,1,,
Powerpop\1970s\01-Back of a Car.mp3,1970s\Big Star-Back of a Car.mp3,1,,
Powerpop\1970s\02-Come and Get It.mp3,1970s\Badfinger-Come and Get It.mp3,1,,
Powerpop\1970s\04-Drivin' Around.mp3,1970s\The Raspberries-Drivin' Around.mp3,1,,
Powerpop\1970s\07-September Gurls.mp3,1970s\04-September Gurls.mp3,1,,
Powerpop\1970s\08-He's a Whore.mp3,1970s\Cheap Trick-He's a Whore.mp3,1,,
Powerpop\1970s\09-In the Street.mp3,1970s\Big Star-In the Street.mp3,1,,
Powerpop\1970s\10-I Want You to Want Me.mp3,1970s\Cheap Trick-I Want You to Want Me.mp3,1,,
Powerpop\1970s\13-Thirteen.mp3,1970s\Big Star-Thirteen.mp3,1,,
Powerpop\1970s\15-I Wanna Be with You.mp3,1970s\The Raspberries-I Wanna Be with You.mp3,1,,
Powerpop\1980s\08-Cynical Girl.mp3,1980s\Marshall Crenshaw-Cynical Girl.mp3,1,,
Powerpop\2000s\03 Under the Rocks and Stars.mp3,1990s\03 Under the Rocks and Stars.mp3,1,,
R.E.M\Collapse Into Now\10 That Someone Is You.mp3,2011\That Someone Is You-R.E.M..mp3,-1,,
R.E.M_\And I Feel Fine... The Best of the I.R.S\Gardening At Night [slow version].mp3,iTunes\iTunes Music\R.E.M_\And I Feel Fine... The Best of the I.R.S\Gardening At Night [slow version].mp3,1,,
R.E.M_\The Automatic Box_ B Sides [Disc 4]\Funtime.mp3,iTunes\iTunes Music\R.E.M_\The Automatic Box_ B Sides [Disc 4]\Funtime.mp3,1,,
R.E.M_\The Automatic Box_ B Sides [Disc 4]\Ghostrider.mp3,iTunes\iTunes Music\R.E.M_\The Automatic Box_ B Sides [Disc 4]\Ghostrider.mp3,1,,
R.E.M_\The Automatic Box_ B Sides [Disc 4]\Pop Song '89.mp3,iTunes\iTunes Music\R.E.M_\The Automatic Box_ B Sides [Disc 4]\Pop Song '89.mp3,1,,
R.E.M_\The Automatic Box_ Cover Versions [Disc\Arms Of Love.mp3,iTunes\iTunes Music\R.E.M_\The Automatic Box_ Cover Versions [Disc\Arms Of Love.mp3,1,,
R.E.M_\The Automatic Box_ Cover Versions [Disc\Dark Globe.mp3,iTunes\iTunes Music\R.E.M_\The Automatic Box_ Cover Versions [Disc\Dark Globe.mp3,1,,
Radiohead\The King Of Limbs\03_Little By Little.mp3,2011\Little By Little-Radiohead.mp3,-1,,
Regular Einstein\Chimp Haven\Regular Einstein - Chimp Haven - 07 Queens Tornado.mp3,2015\Queens Tornado-Regular Einstein.mp3,-1,,
Reno Bo\Lessons from a Shooting Star\3. Just Say Go.mp3,2015\Just Say Go-Reno Bo.mp3,-1,,
Richard Cheese\Aperitif For Destruction\11_Sunday Bloody Sunday.mp3,2006\01_Sunday Bloody Sunday - Richard Cheese.mp3,-1,,
Rico Bell\Been A Long Time\Working Class Hero.mp3,iTunes\iTunes Music\Rico Bell\Been A Long Time\Working Class Hero.mp3,1,,
Robin Gibb\My Favorite Carols\05_Good King Wenceslas.mp3,iTunes\iTunes Music\Compilations\ipod_xmas\07 Robin Gibb-Good King Wenceslas.mp3,1,,
Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\01 The Yip Song.mp3,iTunes\iTunes Music\Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\01 The Yip Song.mp3,1,,
Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\02 Arms Of Love.mp3,iTunes\iTunes Music\Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\02 Arms Of Love.mp3,1,,
Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\03 The Moon Inside.mp3,iTunes\iTunes Music\Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\03 The Moon Inside.mp3,1,,
Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\04 Railway Shoes.mp3,iTunes\iTunes Music\Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\04 Railway Shoes.mp3,1,,
Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\05 When I Was Dead.mp3,iTunes\iTunes Music\Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\05 When I Was Dead.mp3,1,,
Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\06 The Wrech Of The Arthur Lee.mp3,iTunes\iTunes Music\Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\06 The Wrech Of The Arthur Lee.mp3,1,,
Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\07 Driving Aloud (Radio Storm).mp3,iTunes\iTunes Music\Robyn Hitchcock & The Egyptians\Spectre - Robyn Hitchcock Explains The S\07 Driving Aloud (Radio Storm).mp3,1,,
